"uri,primary_name_display,replaced"
"http://dx.doi.org/10.13039/100009016,""Alberta Agricultural Research Institute"","
"http://dx.doi.org/10.13039/100007581,""Alberta Cancer Board"","
"http://dx.doi.org/10.13039/501100000001,""Alberta Cancer Foundation"","
"http://dx.doi.org/10.13039/501100000002,""Alberta Centre for Child, Family and Community Research"","
"http://dx.doi.org/10.13039/501100003206,""Alberta Children's Hospital Foundation"","
"http://dx.doi.org/10.13039/100007583,""Alberta Conservation Association"","
"http://dx.doi.org/10.13039/100008084,""Alberta Crop Industry Development Fund"","
"http://dx.doi.org/10.13039/100009453,""Alberta Emerald Foundation"","
"http://dx.doi.org/10.13039/501100000141,""Alberta Foundation for the Arts"","
"http://dx.doi.org/10.13039/501100000144,""Alberta Gambling Research Institute, University of Alberta"","
"http://dx.doi.org/10.13039/501100003178,""Alberta Glycomics Centre"","
"http://dx.doi.org/10.13039/501100003053,""Alberta Health"","
"http://dx.doi.org/10.13039/100007582,""Alberta Health Services"","
"http://dx.doi.org/10.13039/501100003179,""Alberta Heritage Foundation for Medical Research"","
"http://dx.doi.org/10.13039/501100002328,""Alberta Ingenuity"","
"http://dx.doi.org/10.13039/100007584,""Alberta Ingenuity Centre for Water Research"","
"http://dx.doi.org/10.13039/501100000145,""Alberta Innovates - Health Solutions"","
"http://dx.doi.org/10.13039/501100000146,""Alberta Innovates - Technology Futures"","
"http://dx.doi.org/10.13039/501100006677,""Alberta Innovates Bio Solutions"","
"http://dx.doi.org/10.13039/501100002715,""Alberta Livestock and Meat Agency"","
"http://dx.doi.org/10.13039/501100004925,""Alberta Medical Association"","
"http://dx.doi.org/10.13039/100009446,""Alberta Science and Technology Leadership Foundation"","
"http://dx.doi.org/10.13039/100007585,""Alberta Water Research Institute"","
"http://dx.doi.org/10.13039/100008288,""Alborada Trust"","
"http://dx.doi.org/10.13039/100006933,""Albright College"","
"http://dx.doi.org/10.13039/100004345,""Alcatel-Lucent"","
"http://dx.doi.org/10.13039/100004346,""Alcoa"","
"http://dx.doi.org/10.13039/100000942,""Alcoa Foundation"","
"http://dx.doi.org/10.13039/501100001510,""Alcohol Advisory Council of New Zealand"","
"http://dx.doi.org/10.13039/501100000280,""Alcohol Research UK"","
"http://dx.doi.org/10.13039/100007816,""Alcon"","
"http://dx.doi.org/10.13039/100000950,""Alcon Foundation"","
"http://dx.doi.org/10.13039/100007817,""Alcon Research Institute"","
"http://dx.doi.org/10.13039/501100001245,""Alcorso Foundation"","
"http://dx.doi.org/10.13039/100008241,""Alder Hey Children's NHS Foundation Trust"","
"http://dx.doi.org/10.13039/100007818,""Alere"","
"http://dx.doi.org/10.13039/100003478,""Alex C. Walker Educational and Charitable Foundation"","
"http://dx.doi.org/10.13039/100001445,""Alex's Lemonade Stand Foundation for Childhood Cancer"","
"http://dx.doi.org/10.13039/100003562,""Alexander Foundation for Orthodontic Research and Education"","
"http://dx.doi.org/10.13039/100005474,""Alexander Graham Bell Association for the Deaf and Hard of Hearing"","
"http://dx.doi.org/10.13039/100004160,""Alexander H. Steinkoler Foundation for Pancreatic Cancer"","
"http://dx.doi.org/10.13039/501100005302,""Alexander S. Onassis Public Benefit Foundation"","
"http://dx.doi.org/10.13039/100001353,""Alexander and Margaret Stewart Trust"","
"http://dx.doi.org/10.13039/100005156,""Alexander von Humboldt-Stiftung"","
"http://dx.doi.org/10.13039/501100002353,""Alexandria Faculty of Medicine, Alexandria University"","
"http://dx.doi.org/10.13039/100005307,""Alexia Foundation for World Peace"","
"http://dx.doi.org/10.13039/100006396,""Alexion Pharmaceuticals"","
"http://dx.doi.org/10.13039/501100005110,""Alfons und Gertrud Kassel-Stiftung"","
"http://dx.doi.org/10.13039/100005330,""Alfred Friendly Press Fellowships"","
"http://dx.doi.org/10.13039/100008969,""Alfred Kordelinin SÃ_Ã_tiÃ¶"","
"http://dx.doi.org/10.13039/100000879,""Alfred P. Sloan Foundation"","
"http://dx.doi.org/10.13039/501100002716,""Alfred Research Trusts, Alfred Health"","
"http://dx.doi.org/10.13039/501100003207,""Alfred Wegener Institute Helmholtz Centre for Polar and Marine Research"","
"http://dx.doi.org/10.13039/501100005390,""Alfred Ã–sterlunds Stiftelse"","
"http://dx.doi.org/10.13039/100006605,""Alfreda J. Schueler Trust"","
"http://dx.doi.org/10.13039/501100005306,""Alfried Krupp von Bohlen und Halbach-Stiftung"","
"http://dx.doi.org/10.13039/501100002718,""Algeta"","
"http://dx.doi.org/10.13039/100001820,""Alice Kleberg Reynolds Foundation"","
"http://dx.doi.org/10.13039/501100002719,""Aligarh Muslim University"","
"http://dx.doi.org/10.13039/501100001427,""All India Council for Technical Education"","
"http://dx.doi.org/10.13039/501100000318,""All Saints Educational Trust"","
"http://dx.doi.org/10.13039/501100000524,""All Souls College, University of Oxford"","
"http://dx.doi.org/10.13039/501100007338,""All-India Institute of Medical Sciences"","
"http://dx.doi.org/10.13039/100007610,""Allan Wilson Centre"","
"http://dx.doi.org/10.13039/501100005303,""Allard Foundation"","
"http://dx.doi.org/10.13039/100006397,""Allegheny Technologies Incorporated"","
"http://dx.doi.org/10.13039/100008796,""Allen Foundation"","
"http://dx.doi.org/10.13039/100008915,""Allen and Lenabelle Davis Foundation"","
"http://dx.doi.org/10.13039/501100002722,""AllerGen"","
"http://dx.doi.org/10.13039/100007819,""Allergan"","
"http://dx.doi.org/10.13039/100005616,""Allergan Foundation"","
"http://dx.doi.org/10.13039/501100007146,""Allgemeine Unfallversicherungsanstalt"","
"http://dx.doi.org/10.13039/100000953,""Alliance for Cancer Gene Therapy"","
"http://dx.doi.org/10.13039/100006316,""Alliance for Clinical Trials in Oncology Foundation"","
"http://dx.doi.org/10.13039/100003565,""Alliance for Epilepsy Research"","
"http://dx.doi.org/10.13039/100007855,""Alliance for Health Policy and Systems Research"","
"http://dx.doi.org/10.13039/100007820,""Alliance for Lupus Research"","
"http://dx.doi.org/10.13039/100007279,""Alliance for Vision Research"","
"http://dx.doi.org/10.13039/100000954,""Alliant Energy Foundation"","
"http://dx.doi.org/10.13039/501100002723,""Allianz Industrie Forschung"","
"http://dx.doi.org/10.13039/100004745,""Allied Insurance"","
"http://dx.doi.org/10.13039/100007821,""AlloSource"","
"http://dx.doi.org/10.13039/100007823,""Alltech"","
"http://dx.doi.org/10.13039/100006606,""Alma B. Stevenson Endowment Fund for Medical Research"","
"http://dx.doi.org/10.13039/501100003209,""Almac Discovery"","
"http://dx.doi.org/10.13039/501100003208,""Almac Group"","
"http://dx.doi.org/10.13039/100007822,""Almond Board of California"","
"http://dx.doi.org/10.13039/100006400,""Alnylam Pharmaceuticals"","
"http://dx.doi.org/10.13039/100005332,""Alpha Omega Alpha Honor Medical Society"","
"http://dx.doi.org/10.13039/100002559,""Alpha Omega Foundation"","
"http://dx.doi.org/10.13039/100002560,""Alpha Omicron Pi Foundation"","
"http://dx.doi.org/10.13039/100005644,""Alpha Phi Foundation"","
"http://dx.doi.org/10.13039/100001448,""Alpha-1 Foundation"","
"http://dx.doi.org/10.13039/100009268,""Alport Syndrome Foundation"","
"http://dx.doi.org/10.13039/501100003210,""Alstom Group"","
"http://dx.doi.org/10.13039/501100003211,""Alstom Power"","
"http://dx.doi.org/10.13039/100002564,""Alternatives Research and Development Foundation"","
"http://dx.doi.org/10.13039/100005105,""Altria Group"","
"http://dx.doi.org/10.13039/501100000143,""Alzheimer Society"","
"http://dx.doi.org/10.13039/501100005309,""Alzheimer Society of B.C."","
"http://dx.doi.org/10.13039/501100000320,""Alzheimer's  Society"","
"http://dx.doi.org/10.13039/100000957,""Alzheimer's Association"","
"http://dx.doi.org/10.13039/501100001001,""Alzheimer's Australia"","
"http://dx.doi.org/10.13039/100008710,""Alzheimer's Australia Dementia Research Foundation"","
"http://dx.doi.org/10.13039/100006528,""Alzheimer's Disease Research Center, Emory University"","
"http://dx.doi.org/10.13039/100001449,""Alzheimer's Disease Research Foundation"","
"http://dx.doi.org/10.13039/100002565,""Alzheimer's Drug Discovery Foundation"","
"http://dx.doi.org/10.13039/501100000319,""Alzheimer's Research Trust"","
"http://dx.doi.org/10.13039/100007333,""Alzheimerâ€™s Disease Neuroimaging Initiative"","
"http://dx.doi.org/10.13039/501100002283,""Alzheimerâ€™s Research UK"","
"http://dx.doi.org/10.13039/100006403,""Am-Arcs of Nevada"","
"http://dx.doi.org/10.13039/501100005308,""Amada Foundation"","
"http://dx.doi.org/10.13039/100005334,""Amarillo Area Foundation"","
"http://dx.doi.org/10.13039/100005335,""Amateur Chamber Music Players Foundation"","
"http://dx.doi.org/10.13039/100001451,""Amazon Conservation Association"","
"http://dx.doi.org/10.13039/100008536,""Amazon Web Services"","
"http://dx.doi.org/10.13039/100001246,""Ambrose Monell Foundation"","
"http://dx.doi.org/10.13039/100007334,""Amdocs"","
"http://dx.doi.org/10.13039/100001290,""Amelia Peabody Charitable Fund"","
"http://dx.doi.org/10.13039/100005106,""Ameren Corporation"","
"http://dx.doi.org/10.13039/100003569,""American Academy for Jewish Research"","
"http://dx.doi.org/10.13039/501100001643,""American Academy in Berlin"","
"http://dx.doi.org/10.13039/501100001682,""American Academy in Rome"","
"http://dx.doi.org/10.13039/100002567,""American Academy of Allergy Asthma and Immunology"","
"http://dx.doi.org/10.13039/100005276,""American Academy of Arts and Sciences"","
"http://dx.doi.org/10.13039/100005094,""American Academy of Audiology"","
"http://dx.doi.org/10.13039/100003571,""American Academy of Audiology Foundation"","
"http://dx.doi.org/10.13039/100005337,""American Academy of Child and Adolescent Psychiatry"","
"http://dx.doi.org/10.13039/100001934,""American Academy of Dermatology"","
"http://dx.doi.org/10.13039/100001452,""American Academy of Family Physicians Foundation"","
"http://dx.doi.org/10.13039/100005645,""American Academy of Fixed Prosthodontics"","
"http://dx.doi.org/10.13039/100005339,""American Academy of Neurology"","
"http://dx.doi.org/10.13039/100005340,""American Academy of Nursing"","
"http://dx.doi.org/10.13039/100003572,""American Academy of Otolaryngic Allergy Foundation"","
"http://dx.doi.org/10.13039/100005193,""American Academy of Otolaryngology-Head and Neck Surgery"","
"http://dx.doi.org/10.13039/100005295,""American Academy of Pediatrics"","
"http://dx.doi.org/10.13039/100005342,""American Academy of Periodontology Foundation"","
"http://dx.doi.org/10.13039/100006321,""American Academy of Psychiatry and the Law (AAPL)"","
"http://dx.doi.org/10.13039/100005343,""American Academy of Religion"","
"http://dx.doi.org/10.13039/100006220,""American Accounting Association"","
"http://dx.doi.org/10.13039/100003573,""American Alliance for Health, Physical Education, Recreation, and Dance"","
"http://dx.doi.org/10.13039/100003574,""American Anthropological Association"","
"http://dx.doi.org/10.13039/100005279,""American Antiquarian Society"","
"http://dx.doi.org/10.13039/100005344,""American Architectural Foundation"","
"http://dx.doi.org/10.13039/100009181,""American Art Museum and Renwick Gallery"","
"http://dx.doi.org/10.13039/100000043,""American Association for Cancer Research"","
"http://dx.doi.org/10.13039/100002568,""American Association for Clinical Chemistry"","
"http://dx.doi.org/10.13039/100005345,""American Association for Dental Research"","
"http://dx.doi.org/10.13039/100006322,""American Association for Geriatric Psychiatry"","
"http://dx.doi.org/10.13039/100005348,""American Association for Thoracic Surgery"","
"http://dx.doi.org/10.13039/100000958,""American Association for the Advancement of Science"","
"http://dx.doi.org/10.13039/100005347,""American Association for the Study of Liver Diseases"","
"http://dx.doi.org/10.13039/100003302,""American Association for the Surgery of Trauma"","
"http://dx.doi.org/10.13039/100003575,""American Association of Anatomists"","
"http://dx.doi.org/10.13039/100002244,""American Association of Blood Banks"","
"http://dx.doi.org/10.13039/100005313,""American Association of Cereal Chemists International Foundation"","
"http://dx.doi.org/10.13039/100005349,""American Association of Colleges of Pharmacy"","
"http://dx.doi.org/10.13039/100009320,""American Association of Critical Care Nurses"","
"http://dx.doi.org/10.13039/100006320,""American Association of Directors of Psychiatric Residency Training"","
"http://dx.doi.org/10.13039/100002569,""American Association of Endodontists Foundation"","
"http://dx.doi.org/10.13039/100005350,""American Association of Equine Practitioners Foundation"","
"http://dx.doi.org/10.13039/100005314,""American Association of Family and Consumer Sciences"","
"http://dx.doi.org/10.13039/100002570,""American Association of Immunologists"","
"http://dx.doi.org/10.13039/100005315,""American Association of Law Libraries"","
"http://dx.doi.org/10.13039/100008752,""American Association of Neurological Surgeons"","
"http://dx.doi.org/10.13039/100005648,""American Association of Orthodontists Foundation"","
"http://dx.doi.org/10.13039/100000959,""American Association of Orthopaedic Surgeons"","
"http://dx.doi.org/10.13039/100009301,""American Association of Petroleum Geologists"","
"http://dx.doi.org/10.13039/100005296,""American Association of Pharmaceutical Scientists"","
"http://dx.doi.org/10.13039/100007325,""American Association of Physicists in Medicine"","
"http://dx.doi.org/10.13039/100005353,""American Association of Physics Teachers"","
"http://dx.doi.org/10.13039/100002571,""American Association of Plastic Surgeons"","
"http://dx.doi.org/10.13039/100009433,""American Association of School Librarians"","
"http://dx.doi.org/10.13039/100005354,""American Association of Teachers of Korean"","
"http://dx.doi.org/10.13039/100005280,""American Association of University Women"","
"http://dx.doi.org/10.13039/100008925,""American Asthma Foundation"","
"http://dx.doi.org/10.13039/100005355,""American Australian Association"","
"http://dx.doi.org/10.13039/100002572,""American Autoimmune Related Diseases Association"","
"http://dx.doi.org/10.13039/100002573,""American Bar Foundation"","
"http://dx.doi.org/10.13039/100005331,""American Brain Foundation"","
"http://dx.doi.org/10.13039/100001453,""American Brain Tumor Association"","
"http://dx.doi.org/10.13039/100001935,""American Breast Cancer Foundation"","
"http://dx.doi.org/10.13039/100007335,""American Bureau of Shipping"","
"http://dx.doi.org/10.13039/100000048,""American Cancer Society"","
"http://dx.doi.org/10.13039/100005281,""American Center for Mongolian Studies"","
"http://dx.doi.org/10.13039/100005356,""American Center of Oriental Research"","
"http://dx.doi.org/10.13039/100005300,""American Chemical Society"","
"http://dx.doi.org/10.13039/100006770,""American Chemical Society Petroleum Research Fund"","
"http://dx.doi.org/10.13039/100007824,""American Chemistry Council"","
"http://dx.doi.org/10.13039/100006651,""American Child Guidance Foundation"","
"http://dx.doi.org/10.13039/100008317,""American Cleft Palate-Craniofacial Association"","
"http://dx.doi.org/10.13039/100005485,""American College of Cardiology Foundation"","
"http://dx.doi.org/10.13039/100005321,""American College of Clinical Pharmacy Research Institute"","
"http://dx.doi.org/10.13039/100009321,""American College of Emergency Physicians"","
"http://dx.doi.org/10.13039/100007827,""American College of Gastroenterology"","
"http://dx.doi.org/10.13039/100009322,""American College of Healthcare Architects"","
"http://dx.doi.org/10.13039/100005357,""American College of Healthcare Executives"","
"http://dx.doi.org/10.13039/100005298,""American College of Neuropsychopharmacology"","
"http://dx.doi.org/10.13039/100002575,""American College of Obstetricians and Gynecologists"","
"http://dx.doi.org/10.13039/100005359,""American College of Psychiatrists"","
"http://dx.doi.org/10.13039/100006384,""American College of Radiology Imaging Network"","
"http://dx.doi.org/10.13039/100000960,""American College of Rheumatology Research and Education Foundation"","
"http://dx.doi.org/10.13039/100008749,""American College of Sports Medicine"","
"http://dx.doi.org/10.13039/100005301,""American College of Surgeons"","
"http://dx.doi.org/10.13039/100005360,""American College of Surgeons Foundation"","
"http://dx.doi.org/10.13039/100007825,""American College of Veterinary Internal Medicine"","
"http://dx.doi.org/10.13039/100005361,""American College of Veterinary Internal Medicine Foundation"","
"http://dx.doi.org/10.13039/100000961,""American Committee for the Weizmann Institute of Science"","
